,CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
11667,11668,2014-03-23 00:00:00.000,USD,BRL,3.1629,3.1539,2014-03-23 00:00:00.000
11668,11669,2014-03-23 00:00:00.000,USD,CAD,1.5595,1.5511,2014-03-23 00:00:00.000
11669,11670,2014-03-23 00:00:00.000,USD,CNY,8.287,8.2866,2014-03-23 00:00:00.000
11670,11671,2014-03-23 00:00:00.000,USD,EUR,1.0185,1.018,2014-03-23 00:00:00.000
11671,11672,2014-03-23 00:00:00.000,USD,GBP,0.6411,0.6409,2014-03-23 00:00:00.000
11672,11673,2014-03-23 00:00:00.000,USD,JPY,118.57,118.492,2014-03-23 00:00:00.000
11673,11674,2014-03-23 00:00:00.000,USD,MXN,9.9923,9.9879,2014-03-23 00:00:00.000
11674,11675,2014-03-23 00:00:00.000,USD,SAR,3.7504,3.7464,2014-03-23 00:00:00.000
11675,11676,2014-03-23 00:00:00.000,USD,VEB,1462.0,1461.95,2014-03-23 00:00:00.000
11676,11677,2014-03-24 00:00:00.000,USD,ARS,3.6299,3.6307,2014-03-24 00:00:00.000
11677,11678,2014-03-24 00:00:00.000,USD,AUD,1.8268,1.8274,2014-03-24 00:00:00.000
11678,11679,2014-03-24 00:00:00.000,USD,BRL,3.1629,3.169,2014-03-24 00:00:00.000
11679,11680,2014-03-24 00:00:00.000,USD,CAD,1.5596,1.5605,2014-03-24 00:00:00.000
11680,11681,2014-03-24 00:00:00.000,USD,CNY,8.287,8.2873,2014-03-24 00:00:00.000
11681,11682,2014-03-24 00:00:00.000,USD,EUR,1.0187,1.0194,2014-03-24 00:00:00.000
11682,11683,2014-03-24 00:00:00.000,USD,GBP,0.6419,0.6421,2014-03-24 00:00:00.000
11683,11684,2014-03-24 00:00:00.000,USD,JPY,118.59,118.616,2014-03-24 00:00:00.000
11684,11685,2014-03-24 00:00:00.000,USD,MXN,9.99,9.9979,2014-03-24 00:00:00.000
11685,11686,2014-03-24 00:00:00.000,USD,SAR,3.7504,3.7532,2014-03-24 00:00:00.000
11686,11687,2014-03-24 00:00:00.000,USD,VEB,1462.0,1462.01,2014-03-24 00:00:00.000
11687,11688,2014-03-25 00:00:00.000,USD,ARS,3.6299,3.6299,2014-03-25 00:00:00.000
11688,11689,2014-03-25 00:00:00.000,USD,AUD,1.8277,1.8275,2014-03-25 00:00:00.000
11689,11690,2014-03-25 00:00:00.000,USD,BRL,3.1629,3.156,2014-03-25 00:00:00.000
11690,11691,2014-03-25 00:00:00.000,USD,CAD,1.5591,1.5508,2014-03-25 00:00:00.000
11691,11692,2014-03-25 00:00:00.000,USD,CNY,8.287,8.2867,2014-03-25 00:00:00.000
11692,11693,2014-03-25 00:00:00.000,USD,EUR,1.0188,1.0181,2014-03-25 00:00:00.000
11693,11694,2014-03-25 00:00:00.000,USD,GBP,0.6419,0.6412,2014-03-25 00:00:00.000
11694,11695,2014-03-25 00:00:00.000,USD,JPY,118.59,118.548,2014-03-25 00:00:00.000
11695,11696,2014-03-25 00:00:00.000,USD,MXN,9.99,9.9819,2014-03-25 00:00:00.000
11696,11697,2014-03-25 00:00:00.000,USD,SAR,3.7504,3.7427,2014-03-25 00:00:00.000
11697,11698,2014-03-25 00:00:00.000,USD,VEB,1462.0,1461.95,2014-03-25 00:00:00.000
11698,11699,2014-03-26 00:00:00.000,USD,ARS,3.62,3.6208,2014-03-26 00:00:00.000
11699,11700,2014-03-26 00:00:00.000,USD,AUD,1.8245,1.8251,2014-03-26 00:00:00.000
11700,11701,2014-03-26 00:00:00.000,USD,BRL,3.105,3.105,2014-03-26 00:00:00.000
11701,11702,2014-03-26 00:00:00.000,USD,CAD,1.5638,1.5727,2014-03-26 00:00:00.000
11702,11703,2014-03-26 00:00:00.000,USD,CNY,8.287,8.2871,2014-03-26 00:00:00.000
11703,11704,2014-03-26 00:00:00.000,USD,EUR,1.0209,1.0215,2014-03-26 00:00:00.000
11704,11705,2014-03-26 00:00:00.000,USD,GBP,0.6424,0.643,2014-03-26 00:00:00.000
11705,11706,2014-03-26 00:00:00.000,USD,JPY,118.91,118.912,2014-03-26 00:00:00.000
11706,11707,2014-03-26 00:00:00.000,USD,MXN,9.9588,9.9619,2014-03-26 00:00:00.000
11707,11708,2014-03-26 00:00:00.000,USD,SAR,3.7504,3.7572,2014-03-26 00:00:00.000
11708,11709,2014-03-26 00:00:00.000,USD,VEB,1461.0,1461.0699,2014-03-26 00:00:00.000
11709,11710,2014-03-27 00:00:00.000,USD,ARS,3.64,3.6395,2014-03-27 00:00:00.000
11710,11711,2014-03-27 00:00:00.000,USD,AUD,1.8233,1.8229,2014-03-27 00:00:00.000
11711,11712,2014-03-27 00:00:00.000,USD,BRL,3.14,3.1389,2014-03-27 00:00:00.000
11712,11713,2014-03-27 00:00:00.000,USD,CAD,1.573,1.5721,2014-03-27 00:00:00.000
11713,11714,2014-03-27 00:00:00.000,USD,CNY,8.287,8.2863,2014-03-27 00:00:00.000
11714,11715,2014-03-27 00:00:00.000,USD,EUR,1.0251,1.0248,2014-03-27 00:00:00.000
11715,11716,2014-03-27 00:00:00.000,USD,GBP,0.6429,0.6424,2014-03-27 00:00:00.000
11716,11717,2014-03-27 00:00:00.000,USD,JPY,119.93,119.917,2014-03-27 00:00:00.000
11717,11718,2014-03-27 00:00:00.000,USD,MXN,10.0,9.9939,2014-03-27 00:00:00.000
11718,11719,2014-03-27 00:00:00.000,USD,SAR,3.7504,3.7471,2014-03-27 00:00:00.000
11719,11720,2014-03-27 00:00:00.000,USD,VEB,1500.0,1499.95,2014-03-27 00:00:00.000
11720,11721,2014-03-28 00:00:00.000,USD,ARS,3.62,3.6208,2014-03-28 00:00:00.000
11721,11722,2014-03-28 00:00:00.000,USD,AUD,1.8251,1.8253,2014-03-28 00:00:00.000
11722,11723,2014-03-28 00:00:00.000,USD,BRL,3.1099,3.111,2014-03-28 00:00:00.000
11723,11724,2014-03-28 00:00:00.000,USD,CAD,1.5804,1.5806,2014-03-28 00:00:00.000
11724,11725,2014-03-28 00:00:00.000,USD,CNY,8.287,8.2873,2014-03-28 00:00:00.000
11725,11726,2014-03-28 00:00:00.000,USD,EUR,1.0246,1.0248,2014-03-28 00:00:00.000
11726,11727,2014-03-28 00:00:00.000,USD,GBP,0.6437,0.6444,2014-03-28 00:00:00.000
11727,11728,2014-03-28 00:00:00.000,USD,JPY,120.34,120.378,2014-03-28 00:00:00.000
11728,11729,2014-03-28 00:00:00.000,USD,MXN,10.015,10.0239,2014-03-28 00:00:00.000
11729,11730,2014-03-28 00:00:00.000,USD,SAR,3.7509,3.7528,2014-03-28 00:00:00.000
11730,11731,2014-03-28 00:00:00.000,USD,VEB,1493.0,1493.02,2014-03-28 00:00:00.000
11731,11732,2014-03-29 00:00:00.000,USD,ARS,3.64,3.6396,2014-03-29 00:00:00.000
11732,11733,2014-03-29 00:00:00.000,USD,AUD,1.8115,1.8109,2014-03-29 00:00:00.000
11733,11734,2014-03-29 00:00:00.000,USD,BRL,3.1299,3.1219,2014-03-29 00:00:00.000
11734,11735,2014-03-29 00:00:00.000,USD,CAD,1.5876,1.5831,2014-03-29 00:00:00.000
11735,11736,2014-03-29 00:00:00.000,USD,CNY,8.2867,8.2859,2014-03-29 00:00:00.000
11736,11737,2014-03-29 00:00:00.000,USD,EUR,1.0186,1.018,2014-03-29 00:00:00.000
11737,11738,2014-03-29 00:00:00.000,USD,GBP,0.6404,0.6395,2014-03-29 00:00:00.000
11738,11739,2014-03-29 00:00:00.000,USD,JPY,120.03,119.964,2014-03-29 00:00:00.000
11739,11740,2014-03-29 00:00:00.000,USD,MXN,9.9764,9.9749,2014-03-29 00:00:00.000
11740,11741,2014-03-29 00:00:00.000,USD,SAR,3.7504,3.7469,2014-03-29 00:00:00.000
11741,11742,2014-03-29 00:00:00.000,USD,VEB,1453.0,1452.91,2014-03-29 00:00:00.000
11742,11743,2014-03-30 00:00:00.000,USD,ARS,3.64,3.641,2014-03-30 00:00:00.000
11743,11744,2014-03-30 00:00:00.000,USD,AUD,1.8186,1.819,2014-03-30 00:00:00.000
11744,11745,2014-03-30 00:00:00.000,USD,BRL,3.2054,3.2109,2014-03-30 00:00:00.000
11745,11746,2014-03-30 00:00:00.000,USD,CAD,1.5801,1.5871,2014-03-30 00:00:00.000
11746,11747,2014-03-30 00:00:00.000,USD,CNY,8.2867,8.2874,2014-03-30 00:00:00.000
11747,11748,2014-03-30 00:00:00.000,USD,EUR,1.0293,1.0303,2014-03-30 00:00:00.000
11748,11749,2014-03-30 00:00:00.000,USD,GBP,0.6447,0.6449,2014-03-30 00:00:00.000
11749,11750,2014-03-30 00:00:00.000,USD,JPY,121.76,121.765,2014-03-30 00:00:00.000
11750,11751,2014-03-30 00:00:00.000,USD,MXN,9.9629,9.9649,2014-03-30 00:00:00.000
11751,11752,2014-03-30 00:00:00.000,USD,SAR,3.7504,3.7591,2014-03-30 00:00:00.000
11752,11753,2014-03-30 00:00:00.000,USD,VEB,1453.0,1453.03,2014-03-30 00:00:00.000
11753,11754,2014-03-31 00:00:00.000,USD,ARS,3.64,3.6396,2014-03-31 00:00:00.000
11754,11755,2014-03-31 00:00:00.000,USD,AUD,1.8185,1.8185,2014-03-31 00:00:00.000
11755,11756,2014-03-31 00:00:00.000,USD,BRL,3.2054,3.2029,2014-03-31 00:00:00.000
11756,11757,2014-03-31 00:00:00.000,USD,CAD,1.5806,1.5755,2014-03-31 00:00:00.000
11757,11758,2014-03-31 00:00:00.000,USD,CNY,8.2867,8.286,2014-03-31 00:00:00.000
11758,11759,2014-03-31 00:00:00.000,USD,EUR,1.0346,1.0342,2014-03-31 00:00:00.000
11759,11760,2014-03-31 00:00:00.000,USD,GBP,0.6444,0.6438,2014-03-31 00:00:00.000
11760,11761,2014-03-31 00:00:00.000,USD,JPY,121.78,121.7129,2014-03-31 00:00:00.000
11761,11762,2014-03-31 00:00:00.000,USD,MXN,9.9629,9.96,2014-03-31 00:00:00.000
11762,11763,2014-03-31 00:00:00.000,USD,SAR,3.7504,3.7444,2014-03-31 00:00:00.000
11763,11764,2014-03-31 00:00:00.000,USD,VEB,1453.0,1452.91,2014-03-31 00:00:00.000
11764,11765,2014-04-01 00:00:00.000,USD,ARS,3.64,3.6406,2014-04-01 00:00:00.000
11765,11766,2014-04-01 00:00:00.000,USD,AUD,1.8177,1.8186,2014-04-01 00:00:00.000
11766,11767,2014-04-01 00:00:00.000,USD,BRL,3.2054,3.208,2014-04-01 00:00:00.000
11767,11768,2014-04-01 00:00:00.000,USD,CAD,1.5801,1.5859,2014-04-01 00:00:00.000
11768,11769,2014-04-01 00:00:00.000,USD,CNY,8.2867,8.2873,2014-04-01 00:00:00.000
11769,11770,2014-04-01 00:00:00.000,USD,EUR,1.0302,1.031,2014-04-01 00:00:00.000
11770,11771,2014-04-01 00:00:00.000,USD,GBP,0.6448,0.6449,2014-04-01 00:00:00.000
11771,11772,2014-04-01 00:00:00.000,USD,JPY,121.87,121.941,2014-04-01 00:00:00.000
11772,11773,2014-04-01 00:00:00.000,USD,MXN,9.9629,9.964,2014-04-01 00:00:00.000
11773,11774,2014-04-01 00:00:00.000,USD,SAR,3.7504,3.7519,2014-04-01 00:00:00.000
11774,11775,2014-04-01 00:00:00.000,USD,VEB,1453.0,1453.05,2014-04-01 00:00:00.000
11775,11776,2014-04-02 00:00:00.000,USD,ARS,3.6499,3.6499,2014-04-02 00:00:00.000
11776,11777,2014-04-02 00:00:00.000,USD,AUD,1.8257,1.8248,2014-04-02 00:00:00.000
11777,11778,2014-04-02 00:00:00.000,USD,BRL,3.217,3.2109,2014-04-02 00:00:00.000
11778,11779,2014-04-02 00:00:00.000,USD,CAD,1.5813,1.5747,2014-04-02 00:00:00.000
11779,11780,2014-04-02 00:00:00.000,USD,CNY,8.2867,8.2866,2014-04-02 00:00:00.000
11780,11781,2014-04-02 00:00:00.000,USD,EUR,1.0319,1.0313,2014-04-02 00:00:00.000
11781,11782,2014-04-02 00:00:00.000,USD,GBP,0.6492,0.6491,2014-04-02 00:00:00.000
11782,11783,2014-04-02 00:00:00.000,USD,JPY,122.28,122.25,2014-04-02 00:00:00.000
11783,11784,2014-04-02 00:00:00.000,USD,MXN,10.005,10.003,2014-04-02 00:00:00.000
11784,11785,2014-04-02 00:00:00.000,USD,SAR,3.7504,3.7427,2014-04-02 00:00:00.000
11785,11786,2014-04-02 00:00:00.000,USD,VEB,1437.0,1436.91,2014-04-02 00:00:00.000
11786,11787,2014-04-03 00:00:00.000,USD,ARS,3.6299,3.6301,2014-04-03 00:00:00.000
11787,11788,2014-04-03 00:00:00.000,USD,AUD,1.827,1.827,2014-04-03 00:00:00.000
11788,11789,2014-04-03 00:00:00.000,USD,BRL,3.249,3.258,2014-04-03 00:00:00.000
11789,11790,2014-04-03 00:00:00.000,USD,CAD,1.5817,1.5831,2014-04-03 00:00:00.000
11790,11791,2014-04-03 00:00:00.000,USD,CNY,8.2868,8.2871,2014-04-03 00:00:00.000
11791,11792,2014-04-03 00:00:00.000,USD,EUR,1.0261,1.0262,2014-04-03 00:00:00.000
11792,11793,2014-04-03 00:00:00.000,USD,GBP,0.6487,0.6488,2014-04-03 00:00:00.000
11793,11794,2014-04-03 00:00:00.000,USD,JPY,121.98,122.062,2014-04-03 00:00:00.000
11794,11795,2014-04-03 00:00:00.000,USD,MXN,10.0109,10.021,2014-04-03 00:00:00.000
11795,11796,2014-04-03 00:00:00.000,USD,SAR,3.7504,3.7574,2014-04-03 00:00:00.000
11796,11797,2014-04-03 00:00:00.000,USD,VEB,1465.0,1465.05,2014-04-03 00:00:00.000
11797,11798,2014-04-04 00:00:00.000,USD,ARS,3.64,3.6396,2014-04-04 00:00:00.000
11798,11799,2014-04-04 00:00:00.000,USD,AUD,1.8226,1.8224,2014-04-04 00:00:00.000
11799,11800,2014-04-04 00:00:00.000,USD,BRL,3.358,3.35,2014-04-04 00:00:00.000
11800,11801,2014-04-04 00:00:00.000,USD,CAD,1.5791,1.5767,2014-04-04 00:00:00.000
11801,11802,2014-04-04 00:00:00.000,USD,CNY,8.2768,8.2763,2014-04-04 00:00:00.000
11802,11803,2014-04-04 00:00:00.000,USD,EUR,1.0229,1.0223,2014-04-04 00:00:00.000
11803,11804,2014-04-04 00:00:00.000,USD,GBP,0.6452,0.6445,2014-04-04 00:00:00.000
11804,11805,2014-04-04 00:00:00.000,USD,JPY,121.45,121.379,2014-04-04 00:00:00.000
11805,11806,2014-04-04 00:00:00.000,USD,MXN,10.044,10.044,2014-04-04 00:00:00.000
11806,11807,2014-04-04 00:00:00.000,USD,SAR,3.7509,3.7481,2014-04-04 00:00:00.000
11807,11808,2014-04-04 00:00:00.000,USD,VEB,1453.5,1453.45,2014-04-04 00:00:00.000
11808,11809,2014-04-05 00:00:00.000,USD,ARS,3.68,3.6806,2014-04-05 00:00:00.000
11809,11810,2014-04-05 00:00:00.000,USD,AUD,1.8199,1.8208,2014-04-05 00:00:00.000
11810,11811,2014-04-05 00:00:00.000,USD,BRL,3.45,3.451,2014-04-05 00:00:00.000
11811,11812,2014-04-05 00:00:00.000,USD,CAD,1.5742,1.5766,2014-04-05 00:00:00.000
11812,11813,2014-04-05 00:00:00.000,USD,CNY,8.2768,8.2773,2014-04-05 00:00:00.000
11813,11814,2014-04-05 00:00:00.000,USD,EUR,1.0137,1.0142,2014-04-05 00:00:00.000
11814,11815,2014-04-05 00:00:00.000,USD,GBP,0.6431,0.6435,2014-04-05 00:00:00.000
11815,11816,2014-04-05 00:00:00.000,USD,JPY,121.51,121.549,2014-04-05 00:00:00.000
11816,11817,2014-04-05 00:00:00.000,USD,MXN,10.2,10.207,2014-04-05 00:00:00.000
11817,11818,2014-04-05 00:00:00.000,USD,SAR,3.7505,3.7515,2014-04-05 00:00:00.000
11818,11819,2014-04-05 00:00:00.000,USD,VEB,1470.0,1470.0599,2014-04-05 00:00:00.000
11819,11820,2014-04-06 00:00:00.000,USD,ARS,3.68,3.6797,2014-04-06 00:00:00.000
11820,11821,2014-04-06 00:00:00.000,USD,AUD,1.8328,1.8327,2014-04-06 00:00:00.000
11821,11822,2014-04-06 00:00:00.000,USD,BRL,3.5312,3.531,2014-04-06 00:00:00.000
11822,11823,2014-04-06 00:00:00.000,USD,CAD,1.5743,1.5678,2014-04-06 00:00:00.000
11823,11824,2014-04-06 00:00:00.000,USD,CNY,8.287,8.286,2014-04-06 00:00:00.000
11824,11825,2014-04-06 00:00:00.000,USD,EUR,1.0182,1.0179,2014-04-06 00:00:00.000
11825,11826,2014-04-06 00:00:00.000,USD,GBP,0.6433,0.6425,2014-04-06 00:00:00.000
11826,11827,2014-04-06 00:00:00.000,USD,JPY,123.3,123.227,2014-04-06 00:00:00.000
11827,11828,2014-04-06 00:00:00.000,USD,MXN,10.311,10.302,2014-04-06 00:00:00.000
11828,11829,2014-04-06 00:00:00.000,USD,SAR,3.7505,3.749,2014-04-06 00:00:00.000
11829,11830,2014-04-06 00:00:00.000,USD,VEB,1470.0,1469.94,2014-04-06 00:00:00.000
11830,11831,2014-04-07 00:00:00.000,USD,ARS,3.68,3.6808,2014-04-07 00:00:00.000
11831,11832,2014-04-07 00:00:00.000,USD,AUD,1.8325,1.8334,2014-04-07 00:00:00.000
11832,11833,2014-04-07 00:00:00.000,USD,BRL,3.5312,3.5379,2014-04-07 00:00:00.000
11833,11834,2014-04-07 00:00:00.000,USD,CAD,1.5738,1.5745,2014-04-07 00:00:00.000
11834,11835,2014-04-07 00:00:00.000,USD,CNY,8.287,8.2873,2014-04-07 00:00:00.000
11835,11836,2014-04-07 00:00:00.000,USD,EUR,1.0182,1.0185,2014-04-07 00:00:00.000
11836,11837,2014-04-07 00:00:00.000,USD,GBP,0.6432,0.6439,2014-04-07 00:00:00.000
11837,11838,2014-04-07 00:00:00.000,USD,JPY,123.36,123.399,2014-04-07 00:00:00.000
11838,11839,2014-04-07 00:00:00.000,USD,MXN,10.263,10.27,2014-04-07 00:00:00.000
11839,11840,2014-04-07 00:00:00.000,USD,SAR,3.7505,3.758,2014-04-07 00:00:00.000
11840,11841,2014-04-07 00:00:00.000,USD,VEB,1470.0,1470.05,2014-04-07 00:00:00.000
11841,11842,2014-04-08 00:00:00.000,USD,ARS,3.68,3.6795,2014-04-08 00:00:00.000
11842,11843,2014-04-08 00:00:00.000,USD,AUD,1.8322,1.8317,2014-04-08 00:00:00.000
11843,11844,2014-04-08 00:00:00.000,USD,BRL,3.5312,3.528,2014-04-08 00:00:00.000
11844,11845,2014-04-08 00:00:00.000,USD,CAD,1.5734,1.5697,2014-04-08 00:00:00.000
11845,11846,2014-04-08 00:00:00.000,USD,CNY,8.287,8.2861,2014-04-08 00:00:00.000
11846,11847,2014-04-08 00:00:00.000,USD,EUR,1.0195,1.0194,2014-04-08 00:00:00.000
11847,11848,2014-04-08 00:00:00.000,USD,GBP,0.6438,0.6431,2014-04-08 00:00:00.000
11848,11849,2014-04-08 00:00:00.000,USD,JPY,123.41,123.37,2014-04-08 00:00:00.000
11849,11850,2014-04-08 00:00:00.000,USD,MXN,10.263,10.2609,2014-04-08 00:00:00.000
11850,11851,2014-04-08 00:00:00.000,USD,SAR,3.7505,3.7408,2014-04-08 00:00:00.000
11851,11852,2014-04-08 00:00:00.000,USD,VEB,1470.0,1469.91,2014-04-08 00:00:00.000
11852,11853,2014-04-09 00:00:00.000,USD,ARS,3.6699,3.6707,2014-04-09 00:00:00.000
11853,11854,2014-04-09 00:00:00.000,USD,AUD,1.8398,1.8401,2014-04-09 00:00:00.000
11854,11855,2014-04-09 00:00:00.000,USD,BRL,3.57,3.572,2014-04-09 00:00:00.000
11855,11856,2014-04-09 00:00:00.000,USD,CAD,1.5824,1.59,2014-04-09 00:00:00.000
11856,11857,2014-04-09 00:00:00.000,USD,CNY,8.2872,8.2873,2014-04-09 00:00:00.000
11857,11858,2014-04-09 00:00:00.000,USD,EUR,1.0226,1.0228,2014-04-09 00:00:00.000
11858,11859,2014-04-09 00:00:00.000,USD,GBP,0.6448,0.6453,2014-04-09 00:00:00.000
11859,11860,2014-04-09 00:00:00.000,USD,JPY,123.97,123.997,2014-04-09 00:00:00.000
11860,11861,2014-04-09 00:00:00.000,USD,MXN,10.2799,10.289,2014-04-09 00:00:00.000
11861,11862,2014-04-09 00:00:00.000,USD,SAR,3.7505,3.7553,2014-04-09 00:00:00.000
11862,11863,2014-04-09 00:00:00.000,USD,VEB,1451.0,1451.05,2014-04-09 00:00:00.000
11863,11864,2014-04-10 00:00:00.000,USD,ARS,3.6499,3.6499,2014-04-10 00:00:00.000
11864,11865,2014-04-10 00:00:00.000,USD,AUD,1.8396,1.8389,2014-04-10 00:00:00.000
11865,11866,2014-04-10 00:00:00.000,USD,BRL,3.78,3.777,2014-04-10 00:00:00.000
11866,11867,2014-04-10 00:00:00.000,USD,CAD,1.5876,1.5803,2014-04-10 00:00:00.000
11867,11868,2014-04-10 00:00:00.000,USD,CNY,8.2871,8.2863,2014-04-10 00:00:00.000
11868,11869,2014-04-10 00:00:00.000,USD,EUR,1.0192,1.0183,2014-04-10 00:00:00.000
11869,11870,2014-04-10 00:00:00.000,USD,GBP,0.6417,0.6411,2014-04-10 00:00:00.000
11870,11871,2014-04-10 00:00:00.000,USD,JPY,123.37,123.3259,2014-04-10 00:00:00.000
11871,11872,2014-04-10 00:00:00.000,USD,MXN,10.31,10.3059,2014-04-10 00:00:00.000
11872,11873,2014-04-10 00:00:00.000,USD,SAR,3.7509,3.7477,2014-04-10 00:00:00.000
11873,11874,2014-04-10 00:00:00.000,USD,VEB,1462.0,1461.98,2014-04-10 00:00:00.000
11874,11875,2014-04-11 00:00:00.000,USD,ARS,3.6699,3.6701,2014-04-11 00:00:00.000
11875,11876,2014-04-11 00:00:00.000,USD,AUD,1.8325,1.8334,2014-04-11 00:00:00.000
11876,11877,2014-04-11 00:00:00.000,USD,BRL,3.702,3.709,2014-04-11 00:00:00.000
11877,11878,2014-04-11 00:00:00.000,USD,CAD,1.5797,1.5854,2014-04-11 00:00:00.000
11878,11879,2014-04-11 00:00:00.000,USD,CNY,8.287,8.2876,2014-04-11 00:00:00.000
11879,11880,2014-04-11 00:00:00.000,USD,EUR,1.0245,1.0245,2014-04-11 00:00:00.000
11880,11881,2014-04-11 00:00:00.000,USD,GBP,0.6422,0.6431,2014-04-11 00:00:00.000
11881,11882,2014-04-11 00:00:00.000,USD,JPY,122.91,122.994,2014-04-11 00:00:00.000
11882,11883,2014-04-11 00:00:00.000,USD,MXN,10.2609,10.265,2014-04-11 00:00:00.000
11883,11884,2014-04-11 00:00:00.000,USD,SAR,3.7507,3.7591,2014-04-11 00:00:00.000
11884,11885,2014-04-11 00:00:00.000,USD,VEB,1463.0,1463.04,2014-04-11 00:00:00.000
11885,11886,2014-04-12 00:00:00.000,USD,ARS,3.68,3.6796,2014-04-12 00:00:00.000
11886,11887,2014-04-12 00:00:00.000,USD,AUD,1.8381,1.838,2014-04-12 00:00:00.000
11887,11888,2014-04-12 00:00:00.000,USD,BRL,3.762,3.7549,2014-04-12 00:00:00.000
11888,11889,2014-04-12 00:00:00.000,USD,CAD,1.5752,1.5685,2014-04-12 00:00:00.000
11889,11890,2014-04-12 00:00:00.000,USD,CNY,8.2872,8.2868,2014-04-12 00:00:00.000
11890,11891,2014-04-12 00:00:00.000,USD,EUR,1.0244,1.0236,2014-04-12 00:00:00.000
11891,11892,2014-04-12 00:00:00.000,USD,GBP,0.6421,0.6421,2014-04-12 00:00:00.000
11892,11893,2014-04-12 00:00:00.000,USD,JPY,122.27,122.185,2014-04-12 00:00:00.000
11893,11894,2014-04-12 00:00:00.000,USD,MXN,10.143,10.1419,2014-04-12 00:00:00.000
11894,11895,2014-04-12 00:00:00.000,USD,SAR,3.7509,3.7439,2014-04-12 00:00:00.000
11895,11896,2014-04-12 00:00:00.000,USD,VEB,1471.0,1470.96,2014-04-12 00:00:00.000
11896,11897,2014-04-13 00:00:00.000,USD,ARS,3.68,3.6806,2014-04-13 00:00:00.000
11897,11898,2014-04-13 00:00:00.000,USD,AUD,1.8395,1.8406,2014-04-13 00:00:00.000
11898,11899,2014-04-13 00:00:00.000,USD,BRL,3.8368,3.841,2014-04-13 00:00:00.000
11899,11900,2014-04-13 00:00:00.000,USD,CAD,1.579,1.5829,2014-04-13 00:00:00.000
11900,11901,2014-04-13 00:00:00.000,USD,CNY,8.2873,8.2875,2014-04-13 00:00:00.000
11901,11902,2014-04-13 00:00:00.000,USD,EUR,1.02,1.0206,2014-04-13 00:00:00.000
11902,11903,2014-04-13 00:00:00.000,USD,GBP,0.6408,0.6412,2014-04-13 00:00:00.000
11903,11904,2014-04-13 00:00:00.000,USD,JPY,122.56,122.625,2014-04-13 00:00:00.000
11904,11905,2014-04-13 00:00:00.000,USD,MXN,10.188,10.19,2014-04-13 00:00:00.000
11905,11906,2014-04-13 00:00:00.000,USD,SAR,3.7507,3.7534,2014-04-13 00:00:00.000
11906,11907,2014-04-13 00:00:00.000,USD,VEB,1471.0,1471.03,2014-04-13 00:00:00.000
11907,11908,2014-04-14 00:00:00.000,USD,ARS,3.68,3.6795,2014-04-14 00:00:00.000
11908,11909,2014-04-14 00:00:00.000,USD,AUD,1.8403,1.8393,2014-04-14 00:00:00.000
11909,11910,2014-04-14 00:00:00.000,USD,BRL,3.8368,3.8279,2014-04-14 00:00:00.000
11910,11911,2014-04-14 00:00:00.000,USD,CAD,1.5789,1.573,2014-04-14 00:00:00.000
11911,11912,2014-04-14 00:00:00.000,USD,CNY,8.2873,8.2872,2014-04-14 00:00:00.000
11912,11913,2014-04-14 00:00:00.000,USD,EUR,1.0269,1.0264,2014-04-14 00:00:00.000
11913,11914,2014-04-14 00:00:00.000,USD,GBP,0.6408,0.6402,2014-04-14 00:00:00.000
11914,11915,2014-04-14 00:00:00.000,USD,JPY,122.55,122.491,2014-04-14 00:00:00.000
11915,11916,2014-04-14 00:00:00.000,USD,MXN,10.188,10.182,2014-04-14 00:00:00.000
11916,11917,2014-04-14 00:00:00.000,USD,SAR,3.7507,3.7422,2014-04-14 00:00:00.000
11917,11918,2014-04-14 00:00:00.000,USD,VEB,1471.0,1470.95,2014-04-14 00:00:00.000
11918,11919,2014-04-15 00:00:00.000,USD,ARS,3.68,3.6804,2014-04-15 00:00:00.000
11919,11920,2014-04-15 00:00:00.000,USD,AUD,1.8409,1.8409,2014-04-15 00:00:00.000
11920,11921,2014-04-15 00:00:00.000,USD,BRL,3.8368,3.842,2014-04-15 00:00:00.000
11921,11922,2014-04-15 00:00:00.000,USD,CAD,1.5785,1.581,2014-04-15 00:00:00.000
11922,11923,2014-04-15 00:00:00.000,USD,CNY,8.2873,8.2874,2014-04-15 00:00:00.000
11923,11924,2014-04-15 00:00:00.000,USD,EUR,1.0193,1.0201,2014-04-15 00:00:00.000
11924,11925,2014-04-15 00:00:00.000,USD,GBP,0.6405,0.6412,2014-04-15 00:00:00.000
11925,11926,2014-04-15 00:00:00.000,USD,JPY,122.6,122.688,2014-04-15 00:00:00.000
11926,11927,2014-04-15 00:00:00.000,USD,MXN,10.188,10.194,2014-04-15 00:00:00.000
11927,11928,2014-04-15 00:00:00.000,USD,SAR,3.7507,3.7557,2014-04-15 00:00:00.000
11928,11929,2014-04-15 00:00:00.000,USD,VEB,1471.0,1471.03,2014-04-15 00:00:00.000
11929,11930,2014-04-16 00:00:00.000,USD,ARS,3.74,3.7393,2014-04-16 00:00:00.000
11930,11931,2014-04-16 00:00:00.000,USD,AUD,1.8426,1.8419,2014-04-16 00:00:00.000
11931,11932,2014-04-16 00:00:00.000,USD,BRL,3.7559,3.749,2014-04-16 00:00:00.000
